# cmd=/home/david/dev/mricom/bin/analogdaq args=NULL Mricom v0.1
# timestamp=2020-06-18 19:21:09.786924
TIME	RESP	PULSOX	ECG
17.290	-0.001	0.072	-0.012
17.295	-0.002	0.072	-0.011
17.300	-0.002	0.072	-0.011
17.305	-0.002	0.072	-0.012
17.310	-0.002	0.072	-0.011
17.315	-0.002	0.072	-0.011
17.320	-0.002	0.072	-0.011
17.325	-0.002	0.072	-0.011
17.330	-0.002	0.072	-0.012
17.335	-0.002	0.072	-0.011
17.340	-0.002	0.072	-0.012
17.345	-0.001	0.072	-0.012
17.350	-0.002	0.072	-0.012
17.355	-0.001	0.072	-0.011
17.360	-0.002	0.072	-0.011
17.365	-0.001	0.072	-0.012
17.370	-0.002	0.072	-0.011
17.375	-0.002	0.072	-0.011
17.380	-0.001	0.072	-0.012
17.385	-0.002	0.072	-0.011
17.390	-0.001	0.071	-0.011
17.395	-0.002	0.072	-0.011
17.400	-0.002	0.072	-0.011
17.405	-0.001	0.072	-0.011
17.410	-0.002	0.072	-0.011
17.415	-0.001	0.072	-0.011
17.420	-0.002	0.072	-0.012
17.425	-0.002	0.072	-0.011
17.430	-0.001	0.072	-0.011
17.435	-0.002	0.072	-0.011
17.440	-0.002	0.072	-0.012
17.445	-0.002	0.072	-0.011
17.450	-0.001	0.072	-0.011
17.455	-0.002	0.072	-0.011
17.460	-0.002	0.072	-0.011
17.465	-0.001	0.072	-0.011
17.470	-0.002	0.072	-0.011
17.475	-0.001	0.072	-0.011
17.480	-0.002	0.072	-0.011
17.485	-0.001	0.072	-0.011
17.490	-0.002	0.072	-0.012
17.495	-0.001	0.072	-0.011
17.500	-0.002	0.072	-0.012
17.505	-0.002	0.072	-0.011
17.510	-0.002	0.072	-0.011
17.515	-0.002	0.072	-0.011
17.520	-0.002	0.072	-0.011
17.525	-0.002	0.072	-0.011
17.530	-0.002	0.072	-0.012
17.535	-0.002	0.072	-0.011
17.540	-0.002	0.072	-0.011
17.545	-0.001	0.072	-0.011
17.550	-0.002	0.072	-0.011
17.555	-0.001	0.072	-0.011
17.560	-0.001	0.071	-0.011
17.565	-0.001	0.072	-0.011
17.570	-0.002	0.072	-0.011
17.575	-0.001	0.072	-0.011
17.580	-0.002	0.072	-0.011
17.585	-0.002	0.071	-0.011
17.590	-0.002	0.072	-0.011
17.595	-0.002	0.072	-0.012
17.600	-0.002	0.072	-0.011
17.605	-0.001	0.072	-0.011
17.610	-0.002	0.072	-0.011
17.615	-0.002	0.072	-0.011
17.620	-0.002	0.072	-0.011
17.625	-0.002	0.072	-0.011
17.630	-0.002	0.072	-0.012
17.635	-0.001	0.072	-0.011
17.640	-0.002	0.072	-0.011
17.645	-0.002	0.071	-0.011
17.650	-0.001	0.072	-0.011
17.655	-0.001	0.072	-0.012
17.660	-0.002	0.072	-0.011
17.665	-0.002	0.072	-0.011
17.670	-0.002	0.072	-0.012
17.675	-0.002	0.072	-0.011
17.680	-0.002	0.072	-0.011
17.685	-0.002	0.072	-0.011
17.690	-0.001	0.072	-0.011
17.695	-0.001	0.072	-0.011
17.700	-0.002	0.072	-0.011
17.705	-0.002	0.072	-0.011
17.710	-0.001	0.072	-0.011
17.715	-0.002	0.072	-0.012
17.720	-0.002	0.071	-0.011
17.725	-0.002	0.072	-0.012
17.730	-0.001	0.072	-0.011
17.735	-0.002	0.072	-0.012
17.740	-0.002	0.072	-0.011
17.745	-0.002	0.072	-0.011
17.750	-0.001	0.072	-0.011
17.755	-0.002	0.072	-0.011
17.760	-0.002	0.072	-0.012
17.765	-0.001	0.072	-0.011
17.770	-0.001	0.072	-0.012
17.775	-0.002	0.072	-0.011
17.780	-0.002	0.072	-0.011
17.785	-0.001	0.072	-0.011
17.790	-0.001	0.072	-0.011
17.795	-0.002	0.072	-0.011
17.800	-0.002	0.072	-0.012
17.805	-0.002	0.072	-0.011
17.810	-0.002	0.072	-0.011
17.815	-0.002	0.072	-0.011
17.820	-0.002	0.072	-0.011
17.825	-0.002	0.072	-0.012
17.830	-0.001	0.072	-0.011
17.835	-0.001	0.072	-0.011
17.840	-0.002	0.072	-0.012
17.845	-0.002	0.072	-0.011
17.850	-0.001	0.072	-0.011
17.855	-0.001	0.072	-0.011
17.860	-0.002	0.072	-0.012
17.865	-0.002	0.072	-0.011
17.870	-0.001	0.072	-0.011
17.875	-0.001	0.072	-0.012
17.880	-0.002	0.072	-0.011
17.885	-0.002	0.072	-0.012
17.890	-0.002	0.072	-0.011
17.895	-0.002	0.072	-0.012
17.900	-0.001	0.072	-0.011
17.905	-0.002	0.072	-0.011
17.910	-0.002	0.072	-0.011
17.915	-0.001	0.072	-0.012
17.920	-0.001	0.072	-0.011
17.925	-0.002	0.072	-0.011
17.930	-0.001	0.072	-0.011
17.935	-0.002	0.072	-0.011
17.940	-0.001	0.071	-0.012
17.945	-0.002	0.072	-0.011
17.950	-0.002	0.072	-0.012
17.955	-0.002	0.072	-0.012
17.960	-0.001	0.072	-0.011
17.965	-0.001	0.072	-0.011
17.970	-0.002	0.072	-0.011
17.975	-0.001	0.072	-0.011
17.980	-0.002	0.072	-0.011
17.985	-0.002	0.072	-0.011
17.990	-0.001	0.072	-0.012
17.995	-0.001	0.072	-0.011
18.000	-0.002	0.072	-0.011
18.005	-0.002	0.072	-0.011
18.010	-0.001	0.071	-0.011
18.015	-0.002	0.072	-0.011
18.020	-0.001	0.072	-0.011
18.025	-0.002	0.072	-0.011
18.030	-0.002	0.072	-0.012
18.035	-0.001	0.072	-0.012
18.040	-0.002	0.072	-0.012
18.045	-0.002	0.072	-0.011
18.050	-0.002	0.072	-0.011
18.055	-0.002	0.072	-0.012
18.060	-0.002	0.072	-0.011
18.065	-0.001	0.072	-0.011
18.070	-0.002	0.072	-0.011
18.075	-0.002	0.072	-0.011
18.080	-0.002	0.072	-0.011
18.085	-0.002	0.072	-0.011
18.090	-0.002	0.072	-0.011
18.095	-0.002	0.072	-0.011
18.100	-0.002	0.072	-0.011
18.105	-0.002	0.072	-0.012
18.110	-0.001	0.072	-0.011
18.115	-0.002	0.072	-0.011
18.120	-0.001	0.072	-0.012
18.125	-0.002	0.072	-0.011
18.130	-0.002	0.072	-0.011
18.135	-0.002	0.072	-0.011
18.140	-0.001	0.072	-0.011
18.145	-0.001	0.072	-0.011
18.150	-0.002	0.072	-0.011
18.155	-0.002	0.072	-0.011
18.160	-0.001	0.071	-0.011
18.165	-0.001	0.072	-0.012
18.170	-0.001	0.072	-0.012
18.175	-0.002	0.072	-0.011
18.180	-0.001	0.072	-0.011
18.185	-0.002	0.072	-0.011
18.190	-0.001	0.071	-0.011
18.195	-0.001	0.072	-0.011
18.200	-0.002	0.072	-0.011
18.205	-0.002	0.071	-0.011
18.210	-0.002	0.072	-0.011
18.215	-0.001	0.072	-0.011
18.220	-0.001	0.072	-0.011
18.225	-0.002	0.072	-0.011
18.230	-0.002	0.072	-0.011
18.235	-0.002	0.072	-0.011
18.240	-0.002	0.072	-0.011
18.245	-0.001	0.072	-0.011
18.250	-0.001	0.072	-0.011
18.255	-0.002	0.072	-0.012
18.260	-0.002	0.072	-0.012
18.265	-0.002	0.072	-0.011
18.270	-0.002	0.072	-0.012
18.275	-0.002	0.072	-0.011
18.280	-0.002	0.072	-0.012
18.285	-0.002	0.072	-0.011
18.290	-0.002	0.072	-0.011
18.295	-0.002	0.072	-0.011
18.300	-0.001	0.072	-0.011
18.305	-0.001	0.072	-0.011
18.310	-0.001	0.072	-0.012
18.315	-0.002	0.072	-0.012
18.320	-0.002	0.072	-0.011
18.325	-0.001	0.072	-0.011
18.330	-0.002	0.072	-0.011
18.335	-0.002	0.072	-0.011
18.340	-0.001	0.072	-0.011
18.345	-0.002	0.072	-0.012
18.350	-0.002	0.072	-0.011
18.355	-0.002	0.072	-0.012
18.360	-0.001	0.072	-0.012
18.365	-0.002	0.072	-0.011
18.370	-0.001	0.072	-0.012
18.375	-0.002	0.071	-0.011
18.380	-0.002	0.072	-0.011
18.385	-0.002	0.072	-0.012
18.390	-0.002	0.072	-0.012
18.395	-0.001	0.072	-0.011
18.400	-0.002	0.072	-0.011
18.405	-0.002	0.072	-0.011
18.410	-0.001	0.072	-0.012
18.415	-0.002	0.072	-0.012
18.420	-0.002	0.072	-0.011
18.425	-0.002	0.072	-0.011
18.430	-0.002	0.072	-0.011
18.435	-0.002	0.072	-0.012
18.440	-0.001	0.072	-0.011
18.445	-0.001	0.071	-0.012
18.450	-0.002	0.072	-0.012
18.455	-0.002	0.072	-0.011
18.460	-0.002	0.072	-0.011
18.465	-0.002	0.072	-0.011
18.470	-0.002	0.072	-0.011
18.475	-0.002	0.072	-0.011
18.480	-0.002	0.072	-0.011
18.485	-0.002	0.072	-0.012
18.490	-0.002	0.071	-0.011
18.495	-0.001	0.072	-0.011
18.500	-0.002	0.072	-0.011
18.505	-0.002	0.072	-0.011
18.510	-0.001	0.072	-0.011
18.515	-0.002	0.072	-0.011
18.520	-0.002	0.071	-0.011
18.525	-0.002	0.072	-0.011
18.530	-0.002	0.072	-0.012
18.535	-0.002	0.072	-0.012
18.540	-0.002	0.072	-0.011
18.545	-0.002	0.072	-0.012
18.550	-0.001	0.072	-0.011
18.555	-0.002	0.072	-0.012
18.560	-0.001	0.072	-0.011
18.565	-0.001	0.072	-0.011
18.570	-0.001	0.072	-0.012
18.575	-0.001	0.072	-0.011
18.580	-0.002	0.071	-0.011
18.585	-0.002	0.072	-0.012
18.590	-0.002	0.072	-0.011
18.595	-0.001	0.072	-0.012
18.600	-0.001	0.072	-0.011
18.605	-0.002	0.072	-0.011
18.610	-0.002	0.071	-0.012
18.615	-0.002	0.072	-0.012
18.620	-0.002	0.072	-0.011
18.625	-0.002	0.071	-0.011
18.630	-0.002	0.072	-0.011
18.635	-0.002	0.072	-0.011
18.640	-0.001	0.071	-0.011
18.645	-0.002	0.072	-0.011
18.650	-0.001	0.072	-0.011
18.655	-0.002	0.072	-0.011
18.660	-0.002	0.072	-0.011
18.665	-0.002	0.072	-0.011
18.670	-0.001	0.072	-0.011
18.675	-0.002	0.072	-0.011
18.680	-0.002	0.072	-0.011
18.685	-0.001	0.072	-0.011
18.690	-0.002	0.071	-0.011
18.695	-0.002	0.072	-0.011
18.700	-0.001	0.071	-0.011
18.705	-0.002	0.072	-0.011
18.710	-0.002	0.072	-0.011
18.715	-0.001	0.072	-0.011
18.720	-0.001	0.072	-0.011
18.725	-0.002	0.072	-0.012
18.730	-0.002	0.072	-0.011
18.735	-0.002	0.072	-0.011
18.740	-0.002	0.072	-0.011
18.745	-0.002	0.072	-0.011
18.750	-0.002	0.072	-0.011
18.755	-0.002	0.072	-0.011
18.760	-0.002	0.072	-0.011
18.765	-0.002	0.072	-0.011
18.770	-0.002	0.071	-0.011
18.775	-0.001	0.072	-0.011
18.780	-0.002	0.072	-0.012
18.785	-0.002	0.072	-0.011
18.790	-0.002	0.072	-0.011
18.795	-0.002	0.072	-0.012
18.800	-0.002	0.072	-0.012
18.805	-0.002	0.072	-0.011
18.810	-0.001	0.071	-0.012
18.815	-0.002	0.072	-0.012
18.820	-0.002	0.072	-0.011
18.825	-0.002	0.072	-0.011
18.830	-0.001	0.072	-0.011
18.835	-0.002	0.072	-0.011
18.840	-0.002	0.071	-0.011
18.845	-0.002	0.071	-0.011
18.850	-0.002	0.072	-0.011
18.855	-0.002	0.072	-0.012
18.860	-0.002	0.072	-0.012
18.865	-0.002	0.072	-0.011
18.870	-0.002	0.072	-0.011
18.875	-0.002	0.072	-0.011
18.880	-0.001	0.072	-0.011
18.885	-0.001	0.072	-0.012
18.890	-0.002	0.072	-0.012
18.895	-0.001	0.072	-0.011
18.900	-0.002	0.072	-0.012
18.905	-0.002	0.072	-0.011
18.910	-0.002	0.071	-0.011
18.915	-0.001	0.071	-0.011
18.920	-0.002	0.072	-0.011
18.925	-0.002	0.072	-0.011
18.930	-0.002	0.072	-0.012
18.935	-0.001	0.071	-0.011
18.940	-0.002	0.072	-0.011
18.945	-0.002	0.072	-0.011
18.950	-0.002	0.072	-0.011
18.955	-0.001	0.072	-0.011
18.960	-0.002	0.072	-0.011
18.965	-0.002	0.072	-0.012
18.970	-0.001	0.072	-0.011
18.975	-0.002	0.072	-0.011
18.980	-0.002	0.072	-0.011
18.985	-0.001	0.072	-0.012
18.990	-0.002	0.072	-0.011
18.995	-0.002	0.072	-0.011
19.000	-0.002	0.072	-0.011
19.005	-0.002	0.072	-0.011
19.010	-0.002	0.072	-0.011
19.015	-0.002	0.072	-0.011
19.020	-0.002	0.072	-0.011
19.025	-0.002	0.072	-0.012
19.030	-0.002	0.072	-0.011
19.035	-0.001	0.072	-0.012
19.040	-0.002	0.072	-0.012
19.045	-0.002	0.072	-0.011
19.050	-0.001	0.072	-0.011
19.055	-0.002	0.072	-0.011
19.060	-0.002	0.072	-0.011
19.065	-0.002	0.072	-0.011
19.070	-0.002	0.072	-0.011
19.075	-0.002	0.071	-0.011
19.080	-0.002	0.072	-0.011
19.085	-0.002	0.072	-0.011
19.090	-0.001	0.072	-0.012
19.095	-0.002	0.072	-0.011
19.100	-0.001	0.072	-0.011
19.105	-0.002	0.072	-0.012
19.110	-0.002	0.072	-0.011
19.115	-0.002	0.072	-0.011
19.120	-0.002	0.072	-0.011
19.125	-0.002	0.071	-0.011
19.130	-0.002	0.072	-0.011
19.135	-0.001	0.072	-0.011
19.140	-0.002	0.072	-0.011
19.145	-0.002	0.072	-0.012
19.150	-0.002	0.072	-0.012
19.155	-0.002	0.072	-0.012
19.160	-0.002	0.072	-0.012
19.165	-0.001	0.072	-0.012
19.170	-0.001	0.072	-0.011
19.175	-0.002	0.072	-0.012
19.180	-0.002	0.072	-0.011
19.185	-0.002	0.072	-0.012
19.190	-0.002	0.072	-0.011
19.195	-0.001	0.072	-0.011
19.200	-0.002	0.072	-0.011
19.205	-0.002	0.072	-0.011
19.210	-0.002	0.072	-0.011
19.215	-0.001	0.072	-0.011
19.220	-0.002	0.072	-0.011
19.225	-0.002	0.072	-0.011
19.230	-0.001	0.072	-0.011
19.235	-0.002	0.072	-0.012
19.240	-0.002	0.072	-0.011
19.245	-0.001	0.072	-0.011
19.250	-0.002	0.072	-0.011
19.255	-0.002	0.072	-0.011
19.260	-0.001	0.072	-0.012
19.265	-0.002	0.072	-0.011
19.270	-0.002	0.072	-0.011
19.275	-0.001	0.072	-0.011
19.280	-0.002	0.072	-0.012
19.285	-0.002	0.072	-0.011
19.290	-0.002	0.072	-0.011
19.295	-0.002	0.072	-0.011
19.300	-0.002	0.072	-0.011
19.305	-0.002	0.072	-0.011
19.310	-0.002	0.072	-0.011
19.315	-0.002	0.072	-0.011
19.320	-0.001	0.072	-0.011
19.325	-0.002	0.071	-0.011
19.330	-0.001	0.072	-0.012
19.335	-0.001	0.072	-0.011
19.340	-0.002	0.072	-0.012
19.345	-0.002	0.072	-0.012
19.350	-0.002	0.072	-0.011
19.355	-0.002	0.072	-0.012
19.360	-0.002	0.072	-0.012
19.365	-0.002	0.072	-0.011
19.370	-0.001	0.072	-0.012
19.375	-0.002	0.072	-0.011
19.380	-0.001	0.072	-0.011
19.385	-0.001	0.071	-0.012
19.390	-0.001	0.072	-0.012
19.395	-0.001	0.072	-0.011
19.400	-0.001	0.072	-0.011
19.405	-0.002	0.072	-0.011
19.410	-0.001	0.072	-0.011
19.415	-0.002	0.072	-0.011
19.420	-0.002	0.072	-0.011
19.425	-0.001	0.071	-0.011
19.430	-0.002	0.072	-0.012
19.435	-0.001	0.072	-0.012
19.440	-0.002	0.072	-0.011
19.445	-0.001	0.072	-0.011
19.450	-0.001	0.071	-0.012
19.455	-0.001	0.072	-0.011
19.460	-0.002	0.072	-0.011
19.465	-0.001	0.072	-0.011
19.470	-0.002	0.071	-0.012
19.475	-0.002	0.071	-0.011
19.480	-0.002	0.072	-0.011
19.485	-0.001	0.072	-0.011
19.490	-0.002	0.072	-0.011
19.495	-0.002	0.072	-0.011
19.500	-0.001	0.072	-0.011
19.505	-0.002	0.072	-0.011
19.510	-0.001	0.072	-0.011
19.515	-0.002	0.072	-0.011
19.520	-0.001	0.072	-0.012
19.525	-0.001	0.072	-0.011
19.530	-0.002	0.072	-0.011
19.535	-0.002	0.072	-0.011
19.540	-0.002	0.072	-0.012
19.545	-0.002	0.072	-0.011
19.550	-0.002	0.072	-0.012
19.555	-0.001	0.072	-0.011
19.560	-0.001	0.072	-0.011
19.565	-0.002	0.072	-0.011
19.570	-0.002	0.072	-0.011
19.575	-0.002	0.072	-0.011
19.580	-0.002	0.072	-0.011
19.585	-0.002	0.072	-0.012
19.590	-0.002	0.072	-0.012
19.595	-0.001	0.072	-0.011
19.600	-0.002	0.072	-0.012
19.605	-0.002	0.072	-0.012
19.610	-0.001	0.072	-0.012
19.615	-0.002	0.072	-0.012
19.620	-0.002	0.072	-0.011
19.625	-0.002	0.072	-0.012
19.630	-0.002	0.072	-0.012
19.635	-0.002	0.071	-0.011
19.640	-0.002	0.072	-0.011
19.645	-0.002	0.072	-0.011
19.650	-0.002	0.072	-0.011
19.655	-0.002	0.072	-0.012
19.660	-0.002	0.072	-0.011
19.665	-0.001	0.072	-0.011
19.670	-0.001	0.072	-0.011
19.675	-0.001	0.072	-0.011
19.680	-0.002	0.072	-0.012
19.685	-0.001	0.072	-0.011
19.690	-0.002	0.071	-0.011
19.695	-0.002	0.072	-0.012
19.700	-0.002	0.072	-0.012
19.705	-0.002	0.072	-0.011
19.710	-0.002	0.072	-0.012
19.715	-0.002	0.072	-0.011
19.720	-0.002	0.072	-0.012
19.725	-0.002	0.072	-0.011
19.730	-0.002	0.072	-0.012
19.735	-0.001	0.072	-0.011
19.740	-0.002	0.071	-0.011
19.745	-0.002	0.072	-0.012
19.750	-0.002	0.072	-0.011
19.755	-0.001	0.072	-0.011
19.760	-0.001	0.072	-0.012
19.765	-0.001	0.072	-0.011
19.770	-0.002	0.072	-0.011
19.775	-0.002	0.071	-0.012
19.780	-0.002	0.071	-0.011
19.785	-0.002	0.072	-0.012
19.790	-0.001	0.072	-0.011
19.795	-0.002	0.072	-0.011
19.800	-0.002	0.072	-0.011
19.805	-0.002	0.072	-0.011
19.810	-0.002	0.072	-0.011
19.815	-0.002	0.071	-0.011
19.820	-0.002	0.071	-0.011
19.825	-0.001	0.071	-0.011
19.830	-0.002	0.072	-0.011
19.835	-0.002	0.071	-0.011
19.840	-0.002	0.072	-0.011
19.845	-0.002	0.072	-0.011
19.850	-0.002	0.072	-0.011
19.855	-0.002	0.072	-0.011
19.860	-0.001	0.072	-0.011
19.865	-0.002	0.071	-0.011
19.870	-0.001	0.072	-0.011
19.875	-0.002	0.072	-0.011
19.880	-0.002	0.072	-0.011
19.885	-0.002	0.072	-0.011
19.890	-0.002	0.072	-0.011
19.895	-0.002	0.072	-0.012
19.900	-0.002	0.072	-0.011
19.905	-0.002	0.072	-0.011
19.910	-0.001	0.071	-0.012
19.915	-0.002	0.072	-0.011
19.920	-0.002	0.072	-0.011
19.925	-0.002	0.072	-0.012
19.930	-0.002	0.072	-0.012
19.935	-0.001	0.072	-0.011
19.940	-0.001	0.072	-0.011
19.945	-0.001	0.072	-0.011
19.950	-0.002	0.072	-0.011
19.955	-0.002	0.072	-0.011
19.960	-0.002	0.071	-0.011
19.965	-0.002	0.072	-0.012
19.970	-0.001	0.072	-0.011
19.975	-0.002	0.072	-0.011
19.980	-0.002	0.072	-0.012
19.985	-0.001	0.072	-0.011
19.990	-0.001	0.072	-0.011
19.995	-0.001	0.071	-0.011
20.000	-0.002	0.072	-0.012
20.005	-0.002	0.071	-0.011
20.010	-0.002	0.072	-0.011
20.015	-0.002	0.072	-0.012
20.020	-0.002	0.072	-0.011
20.025	-0.002	0.072	-0.012
20.030	-0.001	0.072	-0.011
20.035	-0.001	0.072	-0.011
20.040	-0.002	0.072	-0.011
20.045	-0.002	0.072	-0.011
20.050	-0.002	0.072	-0.011
20.055	-0.001	0.072	-0.011
20.060	-0.001	0.072	-0.011
20.065	-0.002	0.072	-0.012
20.070	-0.002	0.072	-0.011
20.075	-0.002	0.072	-0.011
20.080	-0.002	0.072	-0.011
20.085	-0.002	0.072	-0.011
20.090	-0.002	0.072	-0.011
20.095	-0.002	0.072	-0.012
20.100	-0.002	0.072	-0.012
20.105	-0.002	0.071	-0.012
20.110	-0.002	0.072	-0.011
20.115	-0.002	0.072	-0.011
20.120	-0.002	0.072	-0.012
20.125	-0.002	0.072	-0.011
20.130	-0.001	0.072	-0.011
20.135	-0.002	0.072	-0.011
20.140	-0.002	0.072	-0.011
20.145	-0.002	0.071	-0.011
20.150	-0.002	0.072	-0.011
20.155	-0.002	0.071	-0.011
20.160	-0.002	0.072	-0.012
20.165	-0.001	0.072	-0.012
20.170	-0.002	0.071	-0.011
20.175	-0.002	0.072	-0.011
20.180	-0.002	0.072	-0.012
20.185	-0.002	0.071	-0.011
20.190	-0.001	0.072	-0.011
20.195	-0.002	0.072	-0.011
20.200	-0.001	0.072	-0.011
20.205	-0.002	0.072	-0.012
20.210	-0.001	0.072	-0.011
20.215	-0.002	0.072	-0.012
20.220	-0.001	0.072	-0.011
20.225	-0.001	0.071	-0.011
20.230	-0.002	0.072	-0.011
20.235	-0.002	0.072	-0.012
20.240	-0.002	0.071	-0.012
20.245	-0.002	0.071	-0.011
20.250	-0.002	0.072	-0.012
20.255	-0.002	0.072	-0.011
20.260	-0.002	0.072	-0.011
20.265	-0.002	0.071	-0.012
20.270	-0.002	0.072	-0.011
20.275	-0.002	0.072	-0.011
20.280	-0.002	0.072	-0.011
20.285	-0.002	0.072	-0.011
20.290	-0.002	0.072	-0.011
20.295	-0.001	0.072	-0.011
20.300	-0.002	0.072	-0.011
20.305	-0.002	0.072	-0.011
20.310	-0.002	0.071	-0.011
20.315	-0.002	0.072	-0.011
20.320	-0.002	0.072	-0.011
20.325	-0.002	0.072	-0.011
20.330	-0.002	0.072	-0.011
20.335	-0.002	0.071	-0.011
20.340	-0.002	0.072	-0.011
20.345	-0.002	0.072	-0.011
20.350	-0.001	0.071	-0.011
20.355	-0.002	0.072	-0.011
20.360	-0.002	0.072	-0.011
20.365	-0.002	0.071	-0.011
20.370	-0.002	0.071	-0.011
20.375	-0.002	0.072	-0.011
20.380	-0.001	0.072	-0.011
20.385	-0.002	0.071	-0.011
20.390	-0.002	0.071	-0.011
20.395	-0.002	0.072	-0.012
20.400	-0.002	0.071	-0.011
20.405	-0.001	0.072	-0.012
20.410	-0.002	0.071	-0.012
20.415	-0.001	0.072	-0.011
20.420	-0.002	0.072	-0.011
20.425	-0.002	0.071	-0.012
20.430	-0.001	0.072	-0.012
20.435	-0.001	0.072	-0.011
20.440	-0.002	0.072	-0.011
20.445	-0.001	0.071	-0.011
20.450	-0.002	0.072	-0.011
20.455	-0.002	0.072	-0.011
20.460	-0.002	0.072	-0.011
20.465	-0.002	0.072	-0.012
20.470	-0.002	0.072	-0.011
20.475	-0.002	0.072	-0.011
20.480	-0.002	0.072	-0.011
20.485	-0.002	0.072	-0.011
20.490	-0.002	0.072	-0.011
20.495	-0.002	0.072	-0.011
20.500	-0.002	0.072	-0.011
20.505	-0.001	0.071	-0.012
20.510	-0.002	0.072	-0.011
20.515	-0.002	0.071	-0.011
20.520	-0.002	0.071	-0.011
20.525	-0.002	0.072	-0.011
20.530	-0.001	0.071	-0.011
20.535	-0.002	0.072	-0.011
20.540	-0.002	0.072	-0.012
20.545	-0.001	0.072	-0.011
20.550	-0.002	0.072	-0.011
20.555	-0.002	0.072	-0.012
20.560	-0.002	0.072	-0.011
20.565	-0.002	0.072	-0.011
20.570	-0.002	0.072	-0.012
20.575	-0.002	0.072	-0.011
20.580	-0.002	0.072	-0.011
20.585	-0.002	0.072	-0.011
20.590	-0.002	0.072	-0.011
20.595	-0.002	0.072	-0.011
20.600	-0.002	0.072	-0.011
20.605	-0.001	0.072	-0.012
20.610	-0.002	0.072	-0.011
20.615	-0.002	0.072	-0.011
20.620	-0.002	0.071	-0.011
20.625	-0.002	0.072	-0.011
20.630	-0.002	0.072	-0.011
20.635	-0.002	0.072	-0.011
20.640	-0.002	0.071	-0.011
20.645	-0.002	0.072	-0.012
20.650	-0.001	0.072	-0.012
20.655	-0.002	0.072	-0.011
20.660	-0.002	0.072	-0.011
20.665	-0.002	0.071	-0.011
20.670	-0.002	0.072	-0.012
20.675	-0.002	0.071	-0.011
20.680	-0.002	0.072	-0.012
20.685	-0.002	0.072	-0.011
20.690	-0.002	0.071	-0.011
20.695	-0.002	0.072	-0.011
20.700	-0.002	0.072	-0.011
20.705	-0.002	0.072	-0.012
20.710	-0.002	0.072	-0.011
20.715	-0.002	0.072	-0.011
20.720	-0.002	0.072	-0.011
20.725	-0.002	0.071	-0.011
20.730	-0.002	0.072	-0.012
20.735	-0.002	0.072	-0.012
20.740	-0.002	0.072	-0.011
20.745	-0.002	0.071	-0.012
20.750	-0.002	0.072	-0.011
20.755	-0.002	0.071	-0.011
20.760	-0.002	0.072	-0.012
20.765	-0.002	0.072	-0.012
20.770	-0.002	0.072	-0.011
20.775	-0.002	0.072	-0.012
20.780	-0.002	0.071	-0.012
20.785	-0.002	0.072	-0.012
20.790	-0.002	0.072	-0.012
20.795	-0.002	0.072	-0.012
20.800	-0.002	0.072	-0.012
20.805	-0.001	0.072	-0.011
20.810	-0.002	0.071	-0.011
20.815	-0.002	0.072	-0.012
20.820	-0.001	0.072	-0.012
20.825	-0.002	0.072	-0.011
20.830	-0.001	0.071	-0.011
20.835	-0.002	0.072	-0.011
20.840	-0.002	0.071	-0.011
20.845	-0.002	0.072	-0.012
20.850	-0.002	0.072	-0.011
20.855	-0.001	0.072	-0.012
20.860	-0.002	0.072	-0.011
20.865	-0.002	0.072	-0.011
20.870	-0.002	0.071	-0.011
20.875	-0.002	0.072	-0.011
20.880	-0.002	0.072	-0.012
20.885	-0.001	0.072	-0.011
20.890	-0.002	0.072	-0.011
20.895	-0.001	0.072	-0.011
20.900	-0.002	0.071	-0.012
20.905	-0.002	0.072	-0.012
20.910	-0.002	0.072	-0.011
20.915	-0.002	0.072	-0.011
20.920	-0.002	0.071	-0.011
20.925	-0.002	0.072	-0.011
20.930	-0.002	0.072	-0.011
20.935	-0.002	0.072	-0.011
20.940	-0.002	0.072	-0.011
20.945	-0.002	0.072	-0.012
20.950	-0.002	0.072	-0.012
20.955	-0.002	0.072	-0.012
20.960	-0.002	0.072	-0.011
20.965	-0.001	0.072	-0.012
20.970	-0.002	0.072	-0.011
20.975	-0.001	0.072	-0.011
20.980	-0.002	0.072	-0.012
20.985	-0.002	0.072	-0.012
20.990	-0.002	0.072	-0.012
20.995	-0.001	0.072	-0.011
21.000	-0.002	0.071	-0.011
21.005	-0.002	0.072	-0.011
21.010	-0.002	0.072	-0.011
21.015	-0.002	0.072	-0.012
21.020	-0.001	0.072	-0.011
21.025	-0.002	0.072	-0.011
21.030	-0.002	0.072	-0.011
21.035	-0.002	0.072	-0.011
21.040	-0.002	0.072	-0.011
21.045	-0.002	0.072	-0.012
21.050	-0.001	0.072	-0.012
21.055	-0.001	0.072	-0.011
21.060	-0.002	0.072	-0.011
21.065	-0.002	0.072	-0.011
21.070	-0.001	0.072	-0.012
21.075	-0.002	0.072	-0.011
21.080	-0.002	0.072	-0.011
21.085	-0.002	0.072	-0.012
21.090	-0.002	0.072	-0.012
21.095	-0.001	0.072	-0.011
21.100	-0.001	0.072	-0.011
21.105	-0.002	0.072	-0.011
21.110	-0.001	0.072	-0.011
21.115	-0.001	0.072	-0.011
21.120	-0.002	0.072	-0.011
21.125	-0.002	0.072	-0.012
21.130	-0.002	0.072	-0.012
21.135	-0.001	0.072	-0.011
21.140	-0.002	0.072	-0.011
21.145	-0.002	0.072	-0.012
21.150	-0.002	0.072	-0.012
